tag,pair,method,sharpe,ci_low,ci_high,p_value
q_equivalent_check,ES/NQ,Static OLS,-0.19422692220088678,-0.8688830688293024,0.6387665366837411,0.7384
q_equivalent_check,ES/NQ,Rolling OLS 60d,0.6325420030408233,-0.30002789656751816,1.5030999930694198,0.1142
q_equivalent_check,ES/NQ,Kalman,0.1776113778251559,-0.3345505415923897,0.9221901892781385,0.2716
q_equivalent_check,ES/YM,Static OLS,-0.3682663594810159,-0.8461360005938793,0.693861041222723,0.915
q_equivalent_check,ES/YM,Rolling OLS 60d,1.361508407573017,0.5725705045305424,2.18963890493094,0.0022
q_equivalent_check,ES/YM,Kalman,-0.730388809288938,-1.2900527394537715,-0.1157884173252351,0.9848
q_equivalent_check,NQ/YM,Static OLS,0.014240280178300733,-0.6889356769229386,0.9266396070409342,0.5816
q_equivalent_check,NQ/YM,Rolling OLS 60d,-0.9749578697577019,-1.9689880565326117,0.011349096680494343,0.9486
q_equivalent_check,NQ/YM,Kalman,-0.5199408524947317,-1.2213883861612638,0.3872547684782558,0.8806
